History Log

Talk Group, Frequency, Tone, RSSI, UID, Mod, Hits, Duration, Start Date / Time, System / Site, Department, Channel, System Type, Digital Status, Service Type, Number Tune
44912, 490.937500, , -102, 23004, NFM, 13, 00:00:02, 05/31/23 10:19:48, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
44912, 490.937500, , -106, 23004, NFM, 14, 00:00:02, 05/31/23 10:19:52, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
, 145.290000, C131.8, -83, , FM, 10, 00:00:02, 05/31/23 10:20:59, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 145.290000, C131.8, -83, , FM, 11, 00:00:35, 05/31/23 10:21:03, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 145.290000, C131.8, -84, , FM, 12, 00:00:45, 05/31/23 10:21:42, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
1017, 852.612500, , -80, , NFM, 1, 00:00:15, 05/31/23 10:26:35, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
31666, 144.975000/1, CC1, -99, 3187670, NFM, 29, 00:00:33, 05/31/23 10:28:00, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
, 120.900000, , -95, , AM, 20, 00:00:03, 05/31/23 10:29:24, TRACONs, NORCAL Approach TRACON - Area D - North Bay, SFO/OAK East Departures, Conventional, , Aircraft, -  -
1000, 774.243750, , -106, 823, NFM, 15, 00:00:02, 05/31/23 10:29:42, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
1000, 774.243750, , -106, 823, NFM, 16, 00:00:03, 05/31/23 10:29:46, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, P25, Security, -  -
1000, 774.243750, , -105, 823, NFM, 17, 00:00:02, 05/31/23 10:29:52, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
1000, 774.243750, , -106, 823, NFM, 18, 00:00:16, 05/31/23 10:29:55, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
, 160.560000, , -112, , NFM, 22, 00:00:05, 05/31/23 10:30:56, Railroads - USA, Railroad Operations - AAR 001-097, Channel 030, Conventional, , Railroad, -  -
, 160.560000, , -74, , NFM, 23, 00:00:08, 05/31/23 10:31:04, Railroads - USA, Railroad Operations - AAR 001-097, Channel 030, Conventional, , Railroad, -  -
31666, 144.975000/2, CC1, -98, 3187670, NFM, 30, 00:00:12, 05/31/23 10:31:41, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31666, 144.975000/2, CC1, -107, 3187670, NFM, 31, 00:01:49, 05/31/23 10:31:55, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
6867, 144.975000/2, CC1, -108, , NFM, 1, 00:00:02, 05/31/23 10:33:45, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31666, 144.975000/1, CC1, -108, 3187670, NFM, 32, 00:00:20, 05/31/23 10:33:47, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31410, 144.975000/2, CC1, -98, , NFM, 1, 00:00:02, 05/31/23 10:34:07, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31666, 144.975000/1, CC1, -98, 3187670, NFM, 33, 00:01:32, 05/31/23 10:34:10, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31666, 144.975000/2, CC1, -98, 3187670, NFM, 34, 00:00:04, 05/31/23 10:35:43, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
31666, 144.975000/2, CC1, -98, 3187670, NFM, 35, 00:00:06, 05/31/23 10:35:47, Contra Costa, Amateur Radio - DMR-MARC (Motorola Amateur Radio Club Worldwide, DMR-MARC - NorCal Bay Area (Mt Diablo"," North Peak), Conventional, DMR, Ham, -  -
, 120.900000, , -105, , AM, 21, 00:00:02, 05/31/23 10:36:42, TRACONs, NORCAL Approach TRACON - Area D - North Bay, SFO/OAK East Departures, Conventional, , Aircraft, -  -
1000, 774.243750, , -104, 823, NFM, 19, 00:00:06, 05/31/23 10:36:58, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, P25, Security, -  -
, 156.165000, C162.2, -109, , NFM, 1, 00:00:21, 05/31/23 10:38:15, Alameda, Cities - Berkeley, Street Department, Conventional, , Public Works, -  -
, 160.800000, , -106, , NFM, 16, 00:00:02, 05/31/23 10:39:05, California Railroads, Union Pacific (UP) - Martinez Subdivsion, Road - 10th Street to W Haggin, Conventional, , Railroad, -  -
, 133.950000, , -91, , AM, 29, 00:00:05, 05/31/23 10:41:32, TRACONs, NORCAL Approach TRACON - Area B - SFO Arrivals, SFO North and West Arrivals Feeder, Conventional, , Aircraft, -  -
, 122.700000, , -85, , AM, 2, 00:00:04, 05/31/23 10:46:22, Common Aviation - USA, Aviation, Unicom, Conventional, , Aircraft, -  -
, 119.750000, , -91, , AM, 22, 00:00:02, 05/31/23 10:46:51, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Angels Camp - RCAG, Sector 29 Int - Between FL240 - FL290, Conventional, , Aircraft, -  -
, 125.850000, , -88, , AM, 39, 00:00:03, 05/31/23 10:47:01, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
, 125.850000, , -105, , AM, 41, 00:00:02, 05/31/23 10:47:07, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
1017, 852.925000, , -88, , NFM, 2, 00:00:25, 05/31/23 10:53:09, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 852.037500, , -112, , FM, 14, 00:00:04, 05/31/23 10:55:02, Department of Transportation (Caltrans), Operations - Statewide, South, Conventional, , Public Works, -  -
, 160.665000, , -97, , NFM, 33, 00:00:02, 05/31/23 10:56:23, Railroads - USA, Railroad Operations - AAR 001-097, Channel 037, Conventional, , Railroad, -  -
1017, 852.925000, , -82, , NFM, 3, 00:00:12, 05/31/23 10:57:59, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 145.490000, C107.2, -96, , FM, 9, 00:00:07, 05/31/23 10:59:17, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 463.900000, , -104, , FM, 266, 00:00:04, 05/31/23 10:59:46, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -104, , FM, 268, 00:00:02, 05/31/23 10:59:55, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -105, , FM, 274, 00:00:06, 05/31/23 11:00:11, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
18128, 482.625000, , -103, 60208, NFM, 56, 00:00:02, 05/31/23 11:01:19, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.625000, , -103, 60208, NFM, 57, 00:00:03, 05/31/23 11:01:23, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 463.900000, , -105, , FM, 277, 00:00:02, 05/31/23 11:02:54, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -105, , FM, 278, 00:00:03, 05/31/23 11:02:56, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -105, , FM, 279, 00:00:10, 05/31/23 11:03:00, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -106, , FM, 282, 00:00:02, 05/31/23 11:03:14, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -105, , FM, 284, 00:00:06, 05/31/23 11:03:19, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -104, , FM, 286, 00:00:04, 05/31/23 11:03:31, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 852.037500, , -116, , FM, 24, 00:00:03, 05/31/23 11:04:06, Department of Transportation (Caltrans), Operations - Statewide, South, Conventional, , Public Works, -  -
7728, 851.362500, , -79, 4010005, NFM, 9, 00:00:05, 05/31/23 11:06:53, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, Contra Costa County Services, Animal Control, P25 Trunk, PT1, Public Works, -  -
, 463.900000, , -105, , FM, 299, 00:00:03, 05/31/23 11:11:05, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
624, 859.762500, , -115, 49383, NFM, 11, 00:00:07, 05/31/23 11:12:14, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
624, 859.762500, , -109, 49383, NFM, 12, 00:00:02, 05/31/23 11:12:23, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
1017, 852.612500, , -85, , NFM, 4, 00:00:27, 05/31/23 11:12:31, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.612500, , -86, , NFM, 5, 00:00:03, 05/31/23 11:13:00, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 156.600000, , -111, , FM, 20, 00:00:21, 05/31/23 11:18:40, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 12 - Port Operations, Conventional, , Transportation, -  -
18128, 482.650000, , -100, 60208, NFM, 59, 00:00:02, 05/31/23 11:22:44, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
624, 856.762500, , -100, 49383, NFM, 13, 00:00:06, 05/31/23 11:25:06, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
, 145.290000, C131.8, -85, , FM, 13, 00:00:23, 05/31/23 11:26:34, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
18128, 490.937500, , -104, 60208, NFM, 63, 00:00:02, 05/31/23 11:28:18, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.625000, , -108, 60208, NFM, 64, 00:00:02, 05/31/23 11:28:29, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, Link, Transportation, -  -
, 145.290000, C131.8, -84, , FM, 15, 00:00:24, 05/31/23 11:29:37, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 145.290000, C131.8, -84, , FM, 16, 00:00:20, 05/31/23 11:30:02, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
9840, 482.650000, , -107, , NFM, 2, 00:00:02, 05/31/23 11:31:39, Marin Emergency Radio Authority (MERA) / East Zone, County Public Works, Roads - Nicasio Yard, Motorola, P25, Public Works, -  -
9840, 482.650000, , -97, , NFM, 3, 00:00:02, 05/31/23 11:31:44, Marin Emergency Radio Authority (MERA) / East Zone, County Public Works, Roads - Nicasio Yard, Motorola, P25, Public Works, -  -
9840, 482.650000, , -106, , NFM, 4, 00:00:05, 05/31/23 11:31:48, Marin Emergency Radio Authority (MERA) / East Zone, County Public Works, Roads - Nicasio Yard, Motorola, P25, Public Works, -  -
, 127.675000, , -105, , AM, 7, 00:00:02, 05/31/23 11:34:07, TRACONs, NORCAL Approach TRACON - Area B - SFO Arrivals, Runway 28R Precision Runway Monitor (PRM) Approach, Conventional, , Aircraft, -  -
1017, 852.937500, , -85, , NFM, 7, 00:00:04, 05/31/23 11:37:05, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
, 452.062500, , -103, , NFM, 3, 00:00:11, 05/31/23 11:38:37, California Railroads, Union Pacific (UP) - Control Links, Bay Area Link, Conventional, , Railroad, -  -
, 452.062500, , -101, , NFM, 4, 00:00:09, 05/31/23 11:38:51, California Railroads, Union Pacific (UP) - Control Links, Bay Area Link, Conventional, , Railroad, -  -
18128, 482.650000, , -105, 60208, NFM, 65, 00:00:10, 05/31/23 11:41:54, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 156.165000, C162.2, -107, , NFM, 2, 00:00:02, 05/31/23 11:43:04, Alameda, Cities - Berkeley, Street Department, Conventional, , Public Works, -  -
1000, 774.243750, , -105, 823, NFM, 20, 00:00:02, 05/31/23 11:44:16, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
18128, 490.937500, , -109, 60208, NFM, 66, 00:00:04, 05/31/23 11:46:54, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, Link, Transportation, -  -
105, 461.462500/2, CC8, -111, 1, NFM, 4, 00:00:04, 05/31/23 11:48:18, Attractions, San Pablo Lytton Casino, Channel 2, Conventional, DMR, Business, -  -
1017, 852.925000, , -79, , NFM, 8, 00:00:02, 05/31/23 11:51:18, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
1017, 851.362500, , -85, , NFM, 9, 00:00:03, 05/31/23 11:51:22, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
9680, 482.625000, , -105, 60814, NFM, 5, 00:00:03, 05/31/23 11:51:35, Marin Emergency Radio Authority (MERA) / East Zone, Marin Humane Society, Marin Humane Society (Animal Control), Motorola, P25, Public Works, -  -
1017, 852.937500, , -86, , NFM, 10, 00:00:07, 05/31/23 11:53:57, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
1017, 852.925000, , -85, , NFM, 11, 00:00:28, 05/31/23 11:54:05, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
44912, 482.625000, , -96, 23004, NFM, 16, 00:00:17, 05/31/23 11:54:44, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
1017, 852.925000, , -85, , NFM, 12, 00:00:14, 05/31/23 11:57:16, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.600000, , -82, , NFM, 13, 00:00:04, 05/31/23 11:57:32, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 156.800000, , -88, , FM, 2, 00:00:02, 05/31/23 12:00:21, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 16 - Hailing / Calling / Distress, Conventional, , Transportation, -  -
, 467.662500, D053, -120, , NFM, 20, 00:00:05, 05/31/23 12:02:32, Family Radio Service (FRS) - USA, Family Radio Service (FRS), Channel 12, Conventional, , Other, -  -
, 157.100000, , -89, , FM, 4, 00:04:23, 05/31/23 12:02:46, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 22A - Coast Guard Liaison/Maritime Safety Information Broadcasts, Conventional, , Federal, -  -
, 134.150000, , -106, , AM, 3, 00:00:04, 05/31/23 12:07:19, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Ferndale - RCAG, Sector 35 Oceanic, Conventional, , Aircraft, -  -
, 118.700000, , -85, , AM, 2, 00:00:04, 05/31/23 12:07:59, Airports, Napa County (APC) - Airfield Operations, Tower VHF, Conventional, , Aircraft, -  -
7728, 852.612500, , -87, 4010005, NFM, 11, 00:00:02, 05/31/23 12:09:01, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, Contra Costa County Services, Animal Control, P25 Trunk, PT1, Public Works, -  -
, 135.100000, , -101, , AM, 19, 00:00:03, 05/31/23 12:10:58, TRACONs, NORCAL Approach TRACON - Area D - North Bay, SFO/OAK West Departures, Conventional, , Aircraft, -  -
, 463.900000, , -106, , FM, 341, 00:00:06, 05/31/23 12:12:38, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -105, , FM, 349, 00:00:04, 05/31/23 12:13:07, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -104, , FM, 351, 00:00:02, 05/31/23 12:13:15, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -104, , FM, 353, 00:00:05, 05/31/23 12:13:20, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
1017, 852.612500, , -84, , NFM, 14, 00:00:14, 05/31/23 12:18:52, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
1017, 852.925000, , -84, , NFM, 15, 00:00:28, 05/31/23 12:19:08, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.612500, , -83, , NFM, 16, 00:00:25, 05/31/23 12:19:38, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.925000, , -80, , NFM, 17, 00:00:20, 05/31/23 12:20:05, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 145.490000, C107.2, -96, , FM, 10, 00:00:11, 05/31/23 12:21:37, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 11, 00:01:07, 05/31/23 12:21:52, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -94, , FM, 15, 00:00:22, 05/31/23 12:24:05, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -93, , FM, 16, 00:01:04, 05/31/23 12:24:29, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
18128, 489.912500, , -102, 60208, NFM, 68, 00:00:06, 05/31/23 12:26:54, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 489.912500, , -101, 60208, NFM, 69, 00:00:29, 05/31/23 12:27:04, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.650000, , -99, 60208, NFM, 70, 00:00:04, 05/31/23 12:27:41, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.650000, , -102, 60208, NFM, 71, 00:00:03, 05/31/23 12:27:48, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.650000, , -102, 60208, NFM, 72, 00:00:03, 05/31/23 12:27:53, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 145.490000, C107.2, -99, , FM, 18, 00:00:03, 05/31/23 12:28:55, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -92, , FM, 19, 00:00:38, 05/31/23 12:28:58, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
1017, 852.937500, , -85, , NFM, 18, 00:00:11, 05/31/23 12:30:40, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT1, Interop, -  -
1017, 852.600000, , -85, , NFM, 19, 00:00:14, 05/31/23 12:30:54, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.600000, , -85, , NFM, 20, 00:00:14, 05/31/23 12:31:10, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
, 160.530000, , -104, , NFM, 29, 00:00:02, 05/31/23 12:32:15, Railroads - USA, Railroad Operations - AAR 001-097, Channel 028, Conventional, , Railroad, -  -
11959336, 483.837500/2, CC3, -108, 11952472, NFM, 13, 00:00:08, 05/31/23 12:32:33, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Airport Shuttles, MotoTRBO Trunk, CON, Transportation, -  -
11959336, 483.837500/2, CC3, -109, 11952472, NFM, 14, 00:00:02, 05/31/23 12:32:42, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Airport Shuttles, MotoTRBO Trunk, CON, Transportation, -  -
11909804, 463.887500/2, CC3, -112, 11909489, NFM, 41, 00:00:02, 05/31/23 12:35:01, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 145.490000, C107.2, -94, , FM, 20, 00:00:31, 05/31/23 12:35:19, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 21, 00:00:25, 05/31/23 12:35:51, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -101, , FM, 22, 00:00:15, 05/31/23 12:36:18, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -103, , FM, 23, 00:00:40, 05/31/23 12:36:33, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -99, , FM, 24, 00:01:03, 05/31/23 12:37:15, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -97, , FM, 25, 00:00:24, 05/31/23 12:38:19, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 26, 00:00:45, 05/31/23 12:38:45, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -92, , FM, 27, 00:00:43, 05/31/23 12:39:31, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -94, , FM, 28, 00:01:41, 05/31/23 12:40:16, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
101, 463.787500, CC5, -108, 1, NFM, 22, 00:00:07, 05/31/23 12:42:15, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 463.900000, , -106, , FM, 361, 00:00:02, 05/31/23 12:42:27, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -106, , FM, 362, 00:00:05, 05/31/23 12:42:31, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 160.530000, , -104, , NFM, 30, 00:00:02, 05/31/23 12:44:45, Railroads - USA, Railroad Operations - AAR 001-097, Channel 028, Conventional, , Railroad, -  -
, 145.490000, C107.2, -97, , FM, 29, 00:00:23, 05/31/23 12:45:13, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 30, 00:01:04, 05/31/23 12:45:39, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 32, 00:00:12, 05/31/23 12:46:46, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 33, 00:00:46, 05/31/23 12:47:00, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -96, , FM, 34, 00:01:09, 05/31/23 12:47:47, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 160.560000, , -74, , NFM, 26, 00:00:03, 05/31/23 12:49:58, California Railroads, BNSF Railway - San Diego Yard, Metro 30, Conventional, , Railroad, -  -
, 160.560000, , -74, , NFM, 30, 00:00:04, 05/31/23 12:50:07, California Railroads, BNSF Railway - San Diego Yard, Metro 30, Conventional, , Railroad, -  -
, 160.560000, , -74, , NFM, 32, 00:00:03, 05/31/23 12:50:14, California Railroads, BNSF Railway - San Diego Yard, Metro 30, Conventional, , Railroad, -  -
, 145.490000, C107.2, -103, , FM, 35, 00:00:33, 05/31/23 12:52:07, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
